Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2020.0,5.0,11.0,16.2,12.8,16.2,16.2,29.3,30.2,24.8,17.9,49.6
East Coast Parkway,2020.0,5.0,12.0,0.0,0.0,0.0,0.0,29.8,31.6,29.3,15.5,33.2
East Coast Parkway,2020.0,5.0,13.0,8.8,5.4,8.8,8.8,28.2,30.1,24.9,11.4,63.0
East Coast Parkway,2020.0,5.0,14.0,0.0,0.0,0.0,0.0,28.8,32.2,26.3,8.3,65.9
East Coast Parkway,2020.0,5.0,15.0,0.0,0.0,0.0,0.0,29.5,31.1,27.6,11.3,33.5
East Coast Parkway,2020.0,5.0,16.0,0.0,0.0,0.0,0.0,29.9,30.8,28.7,14.9,46.1
East Coast Parkway,2020.0,5.0,17.0,9.6,5.8,7.2,7.2,29.0,31.0,25.9,10.7,54.8
East Coast Parkway,2020.0,5.0,18.0,0.6,0.4,1.6,2.6,29.2,31.2,26.2,15.1,32.0
East Coast Parkway,2020.0,5.0,19.0,10.0,9.6,9.6,9.6,29.9,31.9,27.1,10.8,38.9
East Coast Parkway,2020.0,5.0,20.0,21.0,13.0,15.0,17.2,28.8,30.6,24.8,11.3,35.2
East Coast Parkway,2020.0,5.0,21.0,0.0,0.0,0.0,0.0,29.5,32.1,27.2,7.5,30.2
East Coast Parkway,2020.0,5.0,22.0,17.8,12.2,14.2,17.0,28.3,30.9,25.1,8.2,48.2
East Coast Parkway,2020.0,5.0,23.0,4.4,2.0,3.0,3.6,28.1,30.0,26.3,10.6,41.1
East Coast Parkway,2020.0,5.0,24.0,0.0,0.0,0.0,0.0,29.8,31.2,27.8,11.0,29.8
East Coast Parkway,2020.0,5.0,25.0,0.0,0.0,0.0,0.0,29.9,31.4,28.1,11.5,46.1
East Coast Parkway,2020.0,5.0,26.0,7.6,6.2,7.4,7.6,29.8,32.4,26.5,9.7,28.9
East Coast Parkway,2020.0,5.0,27.0,9.2,3.4,4.0,6.4,28.1,30.3,24.8,9.7,52.2
East Coast Parkway,2020.0,5.0,28.0,5.0,5.0,5.0,5.0,29.7,30.7,28.2,15.0,43.2
East Coast Parkway,2020.0,5.0,29.0,0.0,0.0,0.0,0.0,29.6,31.1,27.9,12.2,47.8
East Coast Parkway,2020.0,5.0,30.0,0.4,0.4,0.4,0.4,29.1,31.5,27.7,,39.3
East Coast Parkway,2020.0,5.0,31.0,0.0,0.0,0.0,0.0,28.9,30.8,27.4,10.0,47.8
East Coast Parkway,2020.0,6.0,1.0,15.4,6.8,,,27.4,29.0,24.8,12.6,61.9
East Coast Parkway,2020.0,6.0,2.0,0.0,0.0,,,29.2,31.0,26.2,11.0,38.9
East Coast Parkway,2020.0,6.0,3.0,0.0,0.0,0.0,0.0,29.4,31.6,27.3,15.4,37.8
East Coast Parkway,2020.0,6.0,4.0,40.4,20.2,27.6,33.6,28.3,30.8,24.6,16.6,51.1
East Coast Parkway,2020.0,6.0,5.0,18.2,,,,28.2,29.6,25.6,21.0,50.0
East Coast Parkway,2020.0,6.0,6.0,2.6,,,,28.3,29.6,25.7,16.4,56.5
East Coast Parkway,2020.0,6.0,7.0,0.0,0.0,0.0,0.0,29.7,31.5,28.6,13.5,52.2
East Coast Parkway,2020.0,6.0,8.0,1.6,1.6,1.6,1.6,29.5,31.1,27.4,12.2,35.6
East Coast Parkway,2020.0,6.0,9.0,0.0,0.0,0.0,0.0,30.1,31.5,29.3,22.0,43.2
East Coast Parkway,2020.0,6.0,10.0,0.0,0.0,0.0,0.0,29.9,31.5,27.2,24.5,47.2
East Coast Parkway,2020.0,6.0,11.0,0.0,0.0,0.0,0.0,29.4,31.1,27.1,12.7,39.6
East Coast Parkway,2020.0,6.0,12.0,0.0,0.0,0.0,0.0,29.4,30.2,28.3,15.8,34.6
East Coast Parkway,2020.0,6.0,13.0,8.0,1.8,3.0,4.8,27.0,29.0,24.9,14.0,52.2
East Coast Parkway,2020.0,6.0,14.0,27.8,27.4,27.8,27.8,28.3,31.1,24.5,13.3,67.6
East Coast Parkway,2020.0,6.0,15.0,0.0,0.0,0.0,0.0,29.8,31.0,28.5,19.8,43.9
East Coast Parkway,2020.0,6.0,16.0,4.4,1.8,2.6,2.8,28.5,30.4,26.6,11.8,40.4
East Coast Parkway,2020.0,6.0,17.0,41.2,30.2,39.6,40.4,27.1,28.7,23.8,10.7,47.6
East Coast Parkway,2020.0,6.0,18.0,0.8,0.4,0.4,0.4,27.8,29.0,26.4,10.8,34.3
East Coast Parkway,2020.0,6.0,19.0,3.2,1.4,2.2,3.4,27.9,29.5,25.8,15.5,46.9
East Coast Parkway,2020.0,6.0,20.0,17.6,8.4,9.8,11.8,27.4,29.2,23.8,15.4,67.0
East Coast Parkway,2020.0,6.0,21.0,7.4,5.8,6.0,6.4,27.2,28.6,24.9,13.9,46.9
East Coast Parkway,2020.0,6.0,22.0,23.4,11.0,19.0,22.4,27.6,29.0,24.3,16.3,59.1
East Coast Parkway,2020.0,6.0,23.0,34.4,14.0,20.4,23.4,26.9,28.5,23.3,17.7,58.7
East Coast Parkway,2020.0,6.0,24.0,1.0,0.4,0.4,0.8,27.6,28.6,26.0,21.8,54.8
East Coast Parkway,2020.0,6.0,25.0,0.0,0.0,0.0,0.0,28.7,30.4,26.5,21.9,44.6
East Coast Parkway,2020.0,6.0,26.0,0.0,0.0,0.0,0.0,29.0,30.9,26.9,20.1,54.4
East Coast Parkway,2020.0,6.0,27.0,0.0,0.0,0.0,0.0,29.3,30.2,28.5,30.4,48.9
East Coast Parkway,2020.0,6.0,28.0,15.2,14.0,15.0,15.2,29.4,30.6,23.2,24.3,86.7
East Coast Parkway,2020.0,6.0,29.0,0.0,0.0,0.0,0.0,29.3,30.5,28.1,26.6,57.2
East Coast Parkway,2020.0,6.0,30.0,1.0,1.0,1.0,1.0,29.3,30.8,27.6,28.2,55.7
East Coast Parkway,2020.0,7.0,1.0,0.6,,,,29.0,30.2,28.2,17.2,37.8
East Coast Parkway,2020.0,7.0,2.0,0.0,0.0,0.0,0.0,29.1,30.3,28.2,16.0,32.0
East Coast Parkway,2020.0,7.0,3.0,0.0,0.0,0.0,0.0,29.5,30.9,28.7,16.6,30.9
East Coast Parkway,2020.0,7.0,4.0,18.8,18.2,18.8,18.8,28.7,30.8,24.5,13.3,28.2
East Coast Parkway,2020.0,7.0,5.0,0.0,0.0,0.0,0.0,28.2,29.9,25.6,8.8,29.1
East Coast Parkway,2020.0,7.0,6.0,0.0,0.0,0.0,0.0,29.3,30.3,27.4,16.8,35.0
East Coast Parkway,2020.0,7.0,7.0,6.4,3.2,6.0,6.4,28.2,29.4,25.4,10.0,35.9
East Coast Parkway,2020.0,7.0,8.0,0.8,0.8,0.8,0.8,27.8,29.1,26.1,10.4,28.9
East Coast Parkway,2020.0,7.0,9.0,4.6,2.2,2.2,2.4,26.5,28.0,24.9,13.9,33.2
East Coast Parkway,2020.0,7.0,10.0,1.8,1.4,1.6,1.8,27.6,29.7,25.7,8.5,25.2
East Coast Parkway,2020.0,7.0,11.0,2.0,0.6,1.0,1.6,28.2,29.1,26.6,11.3,25.9
East Coast Parkway,2020.0,7.0,12.0,3.6,3.6,3.6,3.6,28.6,30.0,24.7,14.9,35.6
East Coast Parkway,2020.0,7.0,13.0,9.8,4.2,5.8,7.4,26.8,29.0,24.6,9.7,31.7
East Coast Parkway,2020.0,7.0,14.0,0.2,0.2,0.2,0.2,27.4,28.2,26.6,13.4,27.8
East Coast Parkway,2020.0,7.0,15.0,0.0,0.0,0.0,0.0,28.1,29.2,27.4,14.4,27.8
East Coast Parkway,2020.0,7.0,16.0,0.0,,,,28.6,30.4,26.7,10.2,27.8
East Coast Parkway,2020.0,7.0,17.0,0.0,0.0,0.0,0.0,28.7,30.5,26.8,9.2,24.4
East Coast Parkway,2020.0,7.0,18.0,0.4,0.2,0.2,0.4,28.0,29.8,26.6,9.0,33.9
East Coast Parkway,2020.0,7.0,19.0,0.0,0.0,0.0,0.0,28.3,29.6,26.3,7.9,28.5
East Coast Parkway,2020.0,7.0,20.0,0.0,0.0,0.0,0.0,29.0,29.8,28.3,14.8,25.2
East Coast Parkway,2020.0,7.0,21.0,1.2,1.2,1.2,1.2,28.9,30.0,26.9,11.9,28.9
East Coast Parkway,2020.0,7.0,22.0,0.8,0.6,0.8,0.8,28.4,29.2,25.4,8.2,29.8
East Coast Parkway,2020.0,7.0,23.0,28.6,14.2,22.4,27.4,27.6,29.2,23.3,10.3,38.9
East Coast Parkway,2020.0,7.0,24.0,19.6,15.8,15.8,15.8,27.8,29.4,23.0,11.1,42.8
East Coast Parkway,2020.0,7.0,25.0,5.8,5.2,5.2,5.4,27.5,29.2,24.8,11.4,44.6
East Coast Parkway,2020.0,7.0,26.0,0.0,0.0,0.0,0.0,28.1,30.0,26.5,16.4,50.0
East Coast Parkway,2020.0,7.0,27.0,14.4,7.2,7.2,9.8,27.7,29.4,23.7,14.9,46.5
East Coast Parkway,2020.0,7.0,28.0,1.4,1.2,1.2,1.2,28.5,29.7,26.7,13.1,36.7
East Coast Parkway,2020.0,7.0,29.0,14.6,10.0,11.2,11.2,26.8,28.6,24.2,11.7,48.5
East Coast Parkway,2020.0,7.0,30.0,0.4,0.2,0.2,0.2,28.2,30.4,25.9,11.6,25.6
East Coast Parkway,2020.0,7.0,31.0,0.2,0.2,0.2,0.2,28.4,29.8,25.2,15.1,29.1
East Coast Parkway,2020.0,8.0,1.0,0.0,0.0,0.0,0.0,28.4,30.0,25.4,16.0,42.8
East Coast Parkway,2020.0,8.0,2.0,0.0,0.0,0.0,0.0,29.0,30.1,27.9,17.2,35.2
East Coast Parkway,2020.0,8.0,3.0,0.0,0.0,0.0,0.0,29.2,30.5,28.2,15.2,32.0
East Coast Parkway,2020.0,8.0,4.0,5.2,5.2,5.2,5.2,28.0,29.1,24.1,14.7,39.3
East Coast Parkway,2020.0,8.0,5.0,0.0,0.0,0.0,0.0,28.8,30.1,27.6,14.2,25.2
East Coast Parkway,2020.0,8.0,6.0,0.0,0.0,0.0,0.0,29.1,30.5,28.4,11.2,23.7
East Coast Parkway,2020.0,8.0,7.0,0.0,0.0,0.0,0.0,29.3,31.4,28.3,12.3,27.8
East Coast Parkway,2020.0,8.0,8.0,0.0,0.0,0.0,0.0,29.5,31.7,28.2,12.9,24.1
East Coast Parkway,2020.0,8.0,9.0,0.0,0.0,0.0,0.0,29.4,30.8,28.5,13.3,30.2
East Coast Parkway,2020.0,8.0,10.0,0.0,0.0,0.0,0.0,29.7,31.4,28.5,15.7,30.9
East Coast Parkway,2020.0,8.0,11.0,0.0,0.0,0.0,0.0,29.8,31.5,28.6,12.6,33.5
East Coast Parkway,2020.0,8.0,12.0,0.0,0.0,0.0,0.0,28.5,29.7,27.2,10.9,36.3
East Coast Parkway,2020.0,8.0,13.0,71.6,37.8,56.2,71.4,28.4,30.8,22.8,13.6,44.3
East Coast Parkway,2020.0,8.0,14.0,13.0,8.6,9.8,10.8,26.7,29.3,23.4,6.8,37.0
East Coast Parkway,2020.0,8.0,15.0,0.0,0.0,0.0,0.0,27.9,30.0,25.4,6.7,29.1
East Coast Parkway,2020.0,8.0,16.0,0.0,0.0,0.0,0.0,28.1,29.1,25.9,12.8,41.5
East Coast Parkway,2020.0,8.0,17.0,0.4,0.4,0.4,0.4,27.7,29.6,25.4,8.5,39.3
East Coast Parkway,2020.0,8.0,18.0,0.6,0.4,0.6,0.6,27.6,28.8,26.1,12.6,48.5
East Coast Parkway,2020.0,8.0,19.0,12.8,12.8,12.8,12.8,28.5,30.0,24.0,10.3,33.2
East Coast Parkway,2020.0,8.0,20.0,14.0,12.0,12.0,12.0,28.1,30.4,25.1,11.0,33.2
East Coast Parkway,2020.0,8.0,21.0,0.0,0.0,0.0,0.0,29.5,31.2,28.5,17.5,29.4
East Coast Parkway,2020.0,8.0,22.0,2.6,2.0,2.0,2.0,28.3,30.6,26.3,12.1,51.5
East Coast Parkway,2020.0,8.0,23.0,17.0,7.0,9.8,13.6,26.3,28.2,23.8,8.4,58.3
East Coast Parkway,2020.0,8.0,24.0,0.0,0.0,0.0,0.0,28.0,30.0,25.5,10.5,30.6
East Coast Parkway,2020.0,8.0,25.0,0.2,0.2,0.2,0.2,28.0,29.9,26.5,12.0,38.2
East Coast Parkway,2020.0,8.0,26.0,20.4,19.0,19.2,19.2,27.2,29.2,23.7,17.1,59.1
East Coast Parkway,2020.0,8.0,27.0,0.0,0.0,0.0,0.0,28.1,29.6,26.5,15.4,45.4
East Coast Parkway,2020.0,8.0,28.0,0.0,0.0,0.0,0.0,29.1,30.8,28.0,16.5,29.4
East Coast Parkway,2020.0,8.0,29.0,17.0,7.6,12.6,15.4,27.4,29.7,24.4,11.0,42.8
East Coast Parkway,2020.0,8.0,30.0,0.0,0.0,0.0,0.0,28.7,31.1,27.8,14.4,38.9
East Coast Parkway,2020.0,8.0,31.0,6.4,5.0,5.0,6.4,28.9,30.7,24.7,13.6,37.4
East Coast Parkway,2020.0,9.0,1.0,22.0,10.8,11.0,11.0,28.2,30.1,24.4,11.3,41.9
East Coast Parkway,2020.0,9.0,2.0,0.2,0.2,0.2,0.2,28.5,29.5,27.2,11.2,33.2
East Coast Parkway,2020.0,9.0,3.0,10.0,8.8,9.8,10.0,27.6,29.1,25.7,8.7,28.9
East Coast Parkway,2020.0,9.0,4.0,2.0,1.0,1.0,1.4,27.4,29.0,25.0,11.0,39.3
East Coast Parkway,2020.0,9.0,5.0,37.4,10.8,14.0,17.2,26.3,28.3,23.1,12.3,36.7
East Coast Parkway,2020.0,9.0,6.0,22.8,13.4,22.0,22.2,26.7,29.0,22.8,8.1,50.4
East Coast Parkway,2020.0,9.0,7.0,0.0,0.0,0.0,0.0,28.3,30.3,26.0,12.7,35.2
East Coast Parkway,2020.0,9.0,8.0,0.0,0.0,0.0,0.0,28.3,29.8,26.0,13.7,38.9
East Coast Parkway,2020.0,9.0,9.0,0.0,0.0,0.0,0.0,28.2,29.7,27.2,9.3,34.6
East Coast Parkway,2020.0,9.0,10.0,8.2,6.4,6.4,6.4,27.5,28.7,25.7,12.6,35.9
East Coast Parkway,2020.0,9.0,11.0,8.6,3.2,4.0,6.4,27.6,29.9,24.5,14.2,41.5
East Coast Parkway,2020.0,9.0,12.0,20.2,9.8,13.4,13.8,26.7,28.9,23.8,12.5,45.7
East Coast Parkway,2020.0,9.0,13.0,32.0,11.4,17.6,21.6,25.2,28.0,22.6,7.4,65.9
East Coast Parkway,2020.0,9.0,14.0,4.0,2.0,2.2,3.8,26.2,28.1,24.5,10.1,40.0
East Coast Parkway,2020.0,9.0,15.0,1.4,1.4,1.4,1.4,28.0,29.2,25.5,11.3,35.6
East Coast Parkway,2020.0,9.0,16.0,9.6,8.2,9.0,9.0,26.9,28.8,22.0,13.5,70.2
East Coast Parkway,2020.0,9.0,17.0,0.0,0.0,0.0,0.0,28.0,30.1,26.3,13.2,57.2
East Coast Parkway,2020.0,9.0,18.0,0.0,0.0,0.0,0.0,28.9,30.9,27.7,15.4,29.4
East Coast Parkway,2020.0,9.0,19.0,0.0,0.0,0.0,0.0,28.3,30.7,25.1,14.1,42.4
East Coast Parkway,2020.0,9.0,20.0,0.0,0.0,0.0,0.0,28.8,31.0,27.2,8.9,25.9
East Coast Parkway,2020.0,9.0,21.0,10.8,5.6,6.0,6.6,26.8,28.3,25.1,9.6,32.8
East Coast Parkway,2020.0,9.0,22.0,0.2,0.2,0.2,0.2,27.7,29.4,26.0,10.9,28.2
East Coast Parkway,2020.0,9.0,23.0,0.2,0.2,0.2,0.2,28.5,30.6,26.6,8.7,30.2
East Coast Parkway,2020.0,9.0,24.0,0.8,0.8,0.8,0.8,28.1,29.7,25.1,11.1,51.1
East Coast Parkway,2020.0,9.0,25.0,0.8,0.6,0.6,0.6,28.1,30.4,24.7,7.0,63.3
East Coast Parkway,2020.0,9.0,26.0,10.4,3.4,3.6,7.0,26.4,28.3,24.1,15.9,37.4
East Coast Parkway,2020.0,9.0,27.0,2.6,0.8,1.4,2.2,26.8,28.4,23.9,16.0,35.9
East Coast Parkway,2020.0,9.0,28.0,7.6,4.6,6.6,7.6,28.4,29.6,26.1,12.7,33.9
East Coast Parkway,2020.0,9.0,29.0,4.2,3.8,3.8,3.8,27.6,28.9,24.0,13.4,43.2
East Coast Parkway,2020.0,9.0,30.0,0.4,0.4,0.4,0.4,28.1,30.1,26.4,10.9,31.7
East Coast Parkway,2020.0,10.0,1.0,12.0,11.2,11.4,11.4,26.8,28.5,24.3,7.8,27.4
East Coast Parkway,2020.0,10.0,2.0,1.0,1.0,1.0,1.0,27.6,29.3,25.0,10.2,37.4
East Coast Parkway,2020.0,10.0,3.0,5.8,2.4,4.2,6.2,27.6,30.1,24.9,18.3,44.3
East Coast Parkway,2020.0,10.0,4.0,0.0,0.0,0.0,0.0,28.7,29.5,27.9,12.9,27.8
East Coast Parkway,2020.0,10.0,5.0,0.0,0.0,0.0,0.0,28.8,30.0,27.2,8.5,19.8
East Coast Parkway,2020.0,10.0,6.0,0.0,0.0,0.0,0.0,28.4,29.4,27.1,12.4,36.3
East Coast Parkway,2020.0,10.0,7.0,0.0,0.0,0.0,0.0,28.1,30.0,25.8,13.8,38.5
East Coast Parkway,2020.0,10.0,8.0,7.2,1.4,2.0,3.0,27.4,30.6,25.3,11.8,52.2
East Coast Parkway,2020.0,10.0,9.0,0.2,0.2,0.2,0.2,28.1,29.0,26.9,14.4,37.8
East Coast Parkway,2020.0,10.0,10.0,14.4,11.6,12.8,14.0,27.8,29.0,23.5,13.3,50.4
East Coast Parkway,2020.0,10.0,11.0,0.2,0.2,0.2,0.2,27.8,29.7,25.1,18.6,51.9
East Coast Parkway,2020.0,10.0,12.0,0.0,0.0,0.0,0.0,28.5,29.4,27.8,24.1,43.2
East Coast Parkway,2020.0,10.0,13.0,0.0,0.0,0.0,0.0,29.0,30.3,27.7,14.5,25.6
East Coast Parkway,2020.0,10.0,14.0,0.0,0.0,0.0,0.0,29.1,30.2,27.5,14.7,32.4
East Coast Parkway,2020.0,10.0,15.0,6.8,6.6,6.6,6.6,28.4,30.4,25.3,15.8,45.7
East Coast Parkway,2020.0,10.0,16.0,0.0,0.0,0.0,0.0,28.7,31.4,26.0,14.6,47.8
East Coast Parkway,2020.0,10.0,17.0,0.0,0.0,0.0,0.0,29.3,31.1,28.0,11.4,25.2
East Coast Parkway,2020.0,10.0,18.0,1.0,0.8,1.0,1.0,28.1,29.9,24.8,11.6,51.5
East Coast Parkway,2020.0,10.0,19.0,0.0,0.0,0.0,0.0,28.4,29.9,26.3,13.6,38.5
East Coast Parkway,2020.0,10.0,20.0,12.8,10.8,12.8,12.8,27.6,29.0,23.5,6.2,27.4
East Coast Parkway,2020.0,10.0,21.0,2.2,1.0,1.0,1.6,28.3,30.2,25.8,8.7,31.3
East Coast Parkway,2020.0,10.0,22.0,4.2,1.6,2.6,3.2,27.7,30.6,24.5,11.4,45.0
East Coast Parkway,2020.0,10.0,23.0,0.0,0.0,0.0,0.0,28.7,31.4,27.5,7.2,20.6
East Coast Parkway,2020.0,10.0,24.0,0.0,0.0,0.0,0.0,27.8,28.7,26.8,6.6,20.6
East Coast Parkway,2020.0,10.0,25.0,0.8,0.4,0.6,0.8,28.1,30.7,24.6,10.9,57.2
East Coast Parkway,2020.0,10.0,26.0,16.8,10.2,14.6,15.4,27.3,29.0,24.2,6.0,30.9
East Coast Parkway,2020.0,10.0,27.0,0.0,0.0,0.0,0.0,29.0,31.0,26.8,11.7,33.2
East Coast Parkway,2020.0,10.0,28.0,4.4,4.4,4.4,4.4,28.1,29.5,25.4,7.8,23.0
East Coast Parkway,2020.0,10.0,29.0,0.0,0.0,0.0,0.0,28.4,29.9,27.2,12.1,27.4
East Coast Parkway,2020.0,10.0,30.0,0.0,0.0,0.0,0.0,28.1,30.6,26.2,7.5,20.6
East Coast Parkway,2020.0,10.0,31.0,7.2,6.4,7.2,7.2,27.8,31.2,25.0,7.1,30.2
East Coast Parkway,2020.0,11.0,1.0,0.0,0.0,0.0,0.0,27.9,30.9,25.8,11.1,37.8
East Coast Parkway,2020.0,11.0,2.0,32.0,9.8,11.6,20.0,27.0,31.5,23.4,5.6,41.9
East Coast Parkway,2020.0,11.0,3.0,0.0,0.0,0.0,0.0,27.7,29.9,25.8,5.4,25.2
East Coast Parkway,2020.0,11.0,4.0,95.0,40.8,72.8,87.6,25.9,27.8,23.1,5.0,45.0
East Coast Parkway,2020.0,11.0,5.0,0.0,0.0,0.0,0.0,27.8,29.8,25.4,8.0,20.6
East Coast Parkway,2020.0,11.0,6.0,0.0,0.0,0.0,0.0,28.7,30.1,26.8,6.3,17.6
East Coast Parkway,2020.0,11.0,7.0,3.6,1.4,1.6,2.2,26.6,29.5,24.6,6.5,36.3
East Coast Parkway,2020.0,11.0,8.0,12.0,11.4,11.6,11.6,26.9,29.8,23.6,4.4,29.4
East Coast Parkway,2020.0,11.0,9.0,10.2,10.2,10.2,10.2,26.9,28.3,25.3,7.1,25.9
East Coast Parkway,2020.0,11.0,10.0,12.2,11.2,11.8,12.0,27.1,29.0,24.3,7.2,30.6
East Coast Parkway,2020.0,11.0,11.0,0.2,0.2,0.2,0.2,28.5,30.9,25.8,8.8,25.9
East Coast Parkway,2020.0,11.0,12.0,0.0,0.0,0.0,0.0,29.1,31.3,27.8,13.5,32.0
East Coast Parkway,2020.0,11.0,13.0,0.0,0.0,0.0,0.0,29.1,32.0,26.9,7.4,26.7
East Coast Parkway,2020.0,11.0,14.0,2.6,1.8,1.8,2.4,28.1,30.5,25.6,6.6,30.2
East Coast Parkway,2020.0,11.0,15.0,47.6,24.0,29.6,41.8,27.2,30.3,24.3,9.9,46.9
East Coast Parkway,2020.0,11.0,16.0,9.8,5.4,6.4,9.0,27.7,31.0,25.1,9.5,35.2
East Coast Parkway,2020.0,11.0,17.0,29.4,25.2,29.4,29.4,27.3,30.6,24.2,7.2,41.9
East Coast Parkway,2020.0,11.0,18.0,0.0,0.0,0.0,0.0,28.3,30.2,25.7,6.3,15.6
East Coast Parkway,2020.0,11.0,19.0,0.8,0.4,0.6,0.6,27.9,30.8,26.1,5.0,27.4
East Coast Parkway,2020.0,11.0,20.0,0.0,0.0,0.0,0.0,28.1,31.1,26.6,4.6,22.6
East Coast Parkway,2020.0,11.0,21.0,6.6,1.6,2.6,4.2,27.1,31.5,24.8,6.4,26.7
East Coast Parkway,2020.0,11.0,22.0,45.2,35.8,41.6,43.8,26.3,29.3,23.8,5.5,41.5
East Coast Parkway,2020.0,11.0,23.0,36.0,28.0,30.8,31.2,26.2,28.8,23.0,5.8,36.7
East Coast Parkway,2020.0,11.0,24.0,0.2,0.2,0.2,0.2,26.5,28.4,25.0,4.4,16.1
East Coast Parkway,2020.0,11.0,25.0,0.0,0.0,0.0,0.0,26.9,29.3,25.5,6.4,20.9
East Coast Parkway,2020.0,11.0,26.0,2.0,0.8,1.2,1.4,26.6,27.9,26.1,4.6,14.8
East Coast Parkway,2020.0,11.0,27.0,0.0,0.0,0.0,0.0,27.3,29.2,25.8,6.7,23.0
East Coast Parkway,2020.0,11.0,28.0,2.4,2.2,2.2,2.4,26.8,29.4,23.7,4.4,26.7
East Coast Parkway,2020.0,11.0,29.0,0.0,0.0,0.0,0.0,27.9,31.3,25.9,5.9,23.7
East Coast Parkway,2020.0,11.0,30.0,16.4,14.0,16.2,16.2,27.2,30.6,24.5,5.9,46.1
East Coast Parkway,2020.0,12.0,1.0,0.0,0.0,0.0,0.2,28.2,30.9,25.6,8.0,29.4
East Coast Parkway,2020.0,12.0,2.0,0.2,0.2,0.2,0.2,27.6,30.9,24.9,5.6,48.9
East Coast Parkway,2020.0,12.0,3.0,29.2,25.4,28.8,29.0,26.9,31.0,23.0,7.6,30.6
East Coast Parkway,2020.0,12.0,4.0,13.8,11.2,13.0,13.0,26.8,30.7,25.3,9.6,37.4
East Coast Parkway,2020.0,12.0,5.0,1.2,1.2,1.2,1.2,27.1,30.0,25.9,11.9,35.0
East Coast Parkway,2020.0,12.0,6.0,0.0,0.0,0.0,0.0,28.1,31.1,26.2,13.1,43.2
East Coast Parkway,2020.0,12.0,7.0,9.2,5.6,7.0,9.0,27.7,31.7,24.7,11.5,42.0
East Coast Parkway,2020.0,12.0,8.0,2.8,2.6,2.6,2.6,28.2,31.9,26.4,10.0,35.2
East Coast Parkway,2020.0,12.0,9.0,33.8,25.4,32.0,33.8,27.5,31.3,24.1,8.0,35.0
East Coast Parkway,2020.0,12.0,10.0,14.8,10.2,10.2,13.8,26.8,31.7,24.6,6.4,25.2
East Coast Parkway,2020.0,12.0,11.0,0.0,0.0,0.0,0.0,28.0,32.1,24.5,6.2,30.2
East Coast Parkway,2020.0,12.0,12.0,10.8,5.8,6.8,8.0,26.7,31.1,23.8,7.0,27.4
East Coast Parkway,2020.0,12.0,13.0,0.8,0.4,0.4,0.4,27.2,31.2,23.9,7.8,28.9
East Coast Parkway,2020.0,12.0,14.0,10.8,3.6,5.2,6.4,26.6,31.1,24.3,6.9,32.0
East Coast Parkway,2020.0,12.0,15.0,0.0,0.0,0.0,0.0,27.0,31.0,25.3,6.9,33.2
East Coast Parkway,2020.0,12.0,16.0,7.6,5.2,5.6,5.8,26.2,29.4,23.5,4.9,27.8
East Coast Parkway,2020.0,12.0,17.0,18.0,16.8,17.6,18.0,26.5,30.6,24.3,5.8,33.5
East Coast Parkway,2020.0,12.0,18.0,4.8,1.6,2.0,2.4,25.8,27.0,23.8,5.4,39.6
East Coast Parkway,2020.0,12.0,19.0,0.0,0.0,0.0,0.0,26.8,29.2,24.9,6.7,27.8
East Coast Parkway,2020.0,12.0,20.0,5.0,4.8,5.0,5.0,27.0,30.7,25.4,8.2,35.2
East Coast Parkway,2020.0,12.0,21.0,0.0,0.0,0.0,0.0,27.4,30.4,25.8,6.3,34.3
East Coast Parkway,2020.0,12.0,22.0,0.4,0.4,0.4,0.4,27.8,31.8,25.9,8.5,30.2
East Coast Parkway,2020.0,12.0,23.0,0.0,0.0,0.0,0.0,27.7,31.1,26.1,8.7,27.8
East Coast Parkway,2020.0,12.0,24.0,0.0,0.0,0.0,0.0,27.0,28.5,26.0,6.1,21.3
East Coast Parkway,2020.0,12.0,25.0,0.0,0.0,0.0,0.0,27.6,29.8,26.1,8.3,28.9
East Coast Parkway,2020.0,12.0,26.0,0.4,0.4,0.4,0.4,27.7,30.3,24.6,7.8,31.3
East Coast Parkway,2020.0,12.0,27.0,15.8,13.0,13.6,15.8,27.3,31.0,24.4,8.7,28.9
East Coast Parkway,2020.0,12.0,28.0,0.0,0.0,0.0,0.0,28.1,31.0,26.2,11.3,37.0
East Coast Parkway,2020.0,12.0,29.0,2.6,2.6,2.6,2.6,27.1,29.9,25.2,6.9,32.8
East Coast Parkway,2020.0,12.0,30.0,0.0,0.0,0.0,0.0,27.9,31.0,25.9,9.6,34.3
East Coast Parkway,2020.0,12.0,31.0,0.0,0.0,0.0,0.0,27.7,30.6,26.0,9.5,33.9
East Coast Parkway,2021.0,1.0,1.0,136.2,20.0,27.8,47.4,24.8,26.9,21.9,9.3,38.5
East Coast Parkway,2021.0,1.0,2.0,168.4,17.6,29.0,51.6,23.5,25.2,21.6,8.8,35.2
East Coast Parkway,2021.0,1.0,3.0,6.6,1.6,2.6,4.0,24.4,25.4,23.8,5.1,15.7
East Coast Parkway,2021.0,1.0,4.0,0.0,0.0,0.0,0.0,25.6,27.8,23.7,5.8,21.3
