Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (Â°C),Maximum Temperature (Â°C),Minimum Temperature (Â°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Panjang,2021,1,31,0.0,0.0,0.0,0.0,27.0,29.6,24.9,13.1,34.6
Pasir Panjang,2021,2,1,0.0,0.0,0.0,0.0,27.1,30.2,25.4,14.4,41.9
Pasir Panjang,2021,2,2,0.0,0.0,0.0,0.0,27.3,30.2,25.7,15.8,44.6
Pasir Panjang,2021,2,3,0.0,0.0,0.0,0.0,27.3,31.3,25.5,13.7,38.9
Pasir Panjang,2021,2,4,0.0,0.0,0.0,0.0,27.1,31.0,24.8,15.8,47.6
Pasir Panjang,2021,2,5,1.2,1.2,1.2,1.2,27.3,31.9,24.9,12.7,38.5
Pasir Panjang,2021,2,6,0.0,0.0,0.0,0.0,27.8,31.8,25.5,15.9,40.4
Pasir Panjang,2021,2,7,0.0,0.0,0.0,0.0,27.8,32.7,25.1,14.0,40.4
Pasir Panjang,2021,2,8,0.0,0.0,0.0,0.0,27.8,32.0,25.9,14.5,49.6
Pasir Panjang,2021,2,9,0.0,0.0,0.0,0.0,27.4,31.4,25.4,12.2,33.5
Pasir Panjang,2021,2,10,15.8,6.4,8.6,12.8,27.1,30.8,25.5,11.4,43.2
Pasir Panjang,2021,2,11,4.2,3.6,4.0,4.0,27.2,32.1,25.2,10.8,32.4
Pasir Panjang,2021,2,12,0.0,0.0,0.0,0.0,27.3,30.8,25.5,14.4,46.9
Pasir Panjang,2021,2,13,33.6,14.2,21.4,25.4,26.8,31.5,24.1,12.1,59.4
Pasir Panjang,2021,2,14,23.2,11.8,16.2,23.2,26.8,30.7,24.7,13.2,37.8
Pasir Panjang,2021,2,15,0.6,0.6,0.6,0.6,26.8,30.4,24.7,13.8,44.3
Pasir Panjang,2021,2,16,0.0,0.0,0.0,0.0,26.9,31.0,24.5,13.1,42.4
Pasir Panjang,2021,2,17,0.0,0.0,0.0,0.0,27.1,30.7,24.6,14.8,40.4
Pasir Panjang,2021,2,18,0.0,0.0,0.0,0.0,26.9,31.3,24.0,16.5,42.4
Pasir Panjang,2021,2,19,0.0,0.0,0.0,0.0,27.0,30.1,24.8,16.9,43.9
Pasir Panjang,2021,2,20,0.0,0.0,0.0,0.0,27.1,30.6,25.0,16.8,45.7
Pasir Panjang,2021,2,21,0.0,0.0,0.0,0.0,27.1,31.1,24.9,14.4,41.5
Pasir Panjang,2021,2,22,0.0,0.0,0.0,0.0,27.3,32.2,24.8,14.9,37.4
Pasir Panjang,2021,2,23,0.0,0.0,0.0,0.0,27.1,31.6,24.5,13.2,42.0
Pasir Panjang,2021,2,24,4.0,3.0,3.0,3.0,26.6,29.6,24.6,11.4,30.2
Pasir Panjang,2021,2,25,0.0,0.0,0.0,0.0,27.6,31.9,24.8,11.1,36.3
Pasir Panjang,2021,2,26,0.0,0.0,0.0,0.0,28.1,31.7,25.1,11.7,39.6
Pasir Panjang,2021,2,27,0.0,0.0,0.0,0.0,28.6,32.5,26.0,9.4,46.9
Pasir Panjang,2021,2,28,0.0,0.0,0.0,0.0,28.6,32.0,26.1,8.8,23.0
Pasir Panjang,2021,3,1,0.0,0.0,0.0,0.0,28.4,31.9,25.9,10.6,28.5
Pasir Panjang,2021,3,2,0.0,0.0,0.0,0.0,28.5,33.8,25.6,12.0,33.5
Pasir Panjang,2021,3,3,0.0,0.0,0.0,0.0,28.6,33.2,26.0,11.0,38.2
Pasir Panjang,2021,3,4,0.0,0.0,0.0,0.0,28.9,33.1,26.3,11.6,35.9
Pasir Panjang,2021,3,5,0.0,0.0,0.0,0.0,29.1,33.2,26.7,11.0,32.4
Pasir Panjang,2021,3,6,0.6,0.4,0.4,0.6,28.4,32.7,26.4,12.0,36.7
Pasir Panjang,2021,3,7,30.0,10.2,16.2,24.6,26.2,30.9,24.0,14.4,76.7
Pasir Panjang,2021,3,8,0.0,0.0,0.0,0.0,27.1,32.2,24.6,10.1,32.8
Pasir Panjang,2021,3,9,0.0,0.0,0.0,0.0,27.9,32.3,25.4,15.9,41.1
Pasir Panjang,2021,3,10,0.0,0.0,0.0,0.0,28.3,33.2,25.5,14.5,45.0
Pasir Panjang,2021,3,11,0.0,0.0,0.0,0.0,28.4,32.5,26.0,13.2,40.0
Pasir Panjang,2021,3,12,8.4,7.8,7.8,7.8,26.7,29.9,23.4,9.2,32.4
Pasir Panjang,2021,3,13,0.0,0.0,0.0,0.0,27.0,31.6,25.1,9.5,35.6
Pasir Panjang,2021,3,14,2.4,2.2,2.2,2.2,27.7,31.1,25.5,8.4,26.7
Pasir Panjang,2021,3,15,25.4,20.8,25.4,25.4,27.5,32.7,23.2,8.6,68.3
Pasir Panjang,2021,3,16,0.0,0.0,0.0,0.0,28.2,30.8,25.7,9.2,29.1
Pasir Panjang,2021,3,17,0.2,0.2,0.2,0.2,27.4,31.1,25.7,9.2,29.8
Pasir Panjang,2021,3,18,25.0,21.4,24.2,25.0,27.2,31.8,23.7,8.1,41.1
Pasir Panjang,2021,3,19,0.0,0.0,0.0,0.0,28.3,31.9,26.1,8.0,24.1
Pasir Panjang,2021,3,20,0.0,0.0,0.0,0.0,28.2,31.9,26.4,8.5,41.5
Pasir Panjang,2021,3,21,15.2,15.0,15.2,15.2,27.9,32.2,23.7,7.7,34.6
Pasir Panjang,2021,3,22,0.2,0.2,0.2,0.2,28.4,32.7,26.3,11.6,46.1
Pasir Panjang,2021,3,23,96.4,37.0,66.4,85.4,26.8,31.5,23.5,10.6,57.6
Pasir Panjang,2021,3,24,11.2,3.6,3.6,6.2,25.7,28.4,24.6,8.8,29.8
Pasir Panjang,2021,3,25,0.0,0.0,0.0,0.0,26.5,28.7,24.7,7.9,28.2
Pasir Panjang,2021,3,26,0.0,0.0,0.0,0.0,28.3,32.4,25.8,9.1,29.4
Pasir Panjang,2021,3,27,2.8,1.8,2.8,2.8,27.0,30.2,24.2,7.8,41.1
Pasir Panjang,2021,3,28,0.0,0.0,0.0,0.0,28.0,30.4,26.0,8.5,25.2
Pasir Panjang,2021,3,29,58.4,23.2,41.0,54.2,26.8,30.8,23.2,8.6,44.3
Pasir Panjang,2021,3,30,0.0,0.0,0.0,0.0,28.2,31.7,25.7,7.8,32.8
Pasir Panjang,2021,3,31,25.2,15.6,19.8,23.0,28.5,31.7,23.0,16.4,66.7
Pasir Panjang,2021,4,1,0.0,0.0,0.0,0.0,30.2,31.9,28.6,20.1,61.1
Pasir Panjang,2021,4,2,11.4,11.0,11.4,11.4,29.2,32.9,24.8,9.4,35.6
Pasir Panjang,2021,4,3,22.6,10.6,12.4,16.2,27.8,32.0,24.2,8.5,49.6
Pasir Panjang,2021,4,4,46.2,24.6,31.8,46.6,27.6,31.6,23.4,9.3,39.6
Pasir Panjang,2021,4,5,44.0,37.0,42.8,43.4,27.0,30.4,23.5,8.3,56.9
Pasir Panjang,2021,4,6,13.0,8.0,12.0,13.0,27.5,31.6,24.6,6.9,42.4
Pasir Panjang,2021,4,7,1.0,0.6,0.6,0.6,28.2,32.4,25.1,10.2,73.5
Pasir Panjang,2021,4,8,0.0,0.0,0.0,0.0,28.1,31.3,26.0,9.8,33.9
Pasir Panjang,2021,4,9,34.2,31.6,31.6,31.6,27.8,31.4,24.0,7.9,62.2
Pasir Panjang,2021,4,10,0.0,0.0,0.2,0.2,28.9,32.5,25.7,8.6,29.4
Pasir Panjang,2021,4,11,0.0,0.0,0.0,0.0,29.3,32.5,27.2,9.2,30.9
Pasir Panjang,2021,4,12,25.8,24.6,25.6,25.6,28.5,32.5,22.5,8.9,42.4
Pasir Panjang,2021,4,13,0.0,0.0,0.0,0.0,29.0,31.8,27.7,7.3,32.0
Pasir Panjang,2021,4,14,0.0,0.0,0.0,0.0,28.3,30.4,25.5,9.5,53.7
Pasir Panjang,2021,4,15,6.8,4.2,6.0,6.8,27.5,31.3,25.3,6.9,28.2
Pasir Panjang,2021,4,16,6.2,6.2,6.2,6.2,27.9,29.6,23.9,7.0,37.0
Pasir Panjang,2021,4,17,93.6,27.2,35.2,63.0,25.9,31.1,23.4,8.5,58.7
Pasir Panjang,2021,4,18,0.0,0.0,0.0,0.0,27.7,30.5,25.0,7.8,36.7
Pasir Panjang,2021,4,19,0.0,0.0,0.0,0.0,27.9,29.9,25.6,9.1,51.5
Pasir Panjang,2021,4,20,0.0,0.0,0.0,0.0,28.7,30.9,26.5,9.2,32.0
Pasir Panjang,2021,4,21,0.2,0.2,0.2,0.2,29.1,31.4,28.0,9.3,26.3
Pasir Panjang,2021,4,22,13.0,12.6,12.8,13.0,27.5,29.3,25.2,9.4,35.2
Pasir Panjang,2021,4,23,1.2,0.6,0.8,1.2,28.2,30.4,25.3,12.1,42.8
Pasir Panjang,2021,4,24,27.4,17.0,20.4,24.4,27.0,29.2,24.6,8.9,61.9
Pasir Panjang,2021,4,25,0.0,0.0,0.0,0.0,29.0,31.7,26.5,8.0,20.9
Pasir Panjang,2021,4,26,3.2,2.4,3.0,3.2,28.3,31.5,25.3,8.8,45.0
Pasir Panjang,2021,4,27,0.0,0.0,0.0,0.0,28.1,30.4,26.3,7.9,26.3
Pasir Panjang,2021,4,28,0.0,0.0,0.0,0.0,28.8,31.6,26.7,7.5,21.3
Pasir Panjang,2021,4,29,0.0,0.0,0.0,0.0,29.4,33.2,27.5,9.3,32.0
Pasir Panjang,2021,4,30,1.2,1.2,1.2,1.2,28.3,30.5,26.9,8.1,30.2
Pasir Panjang,2021,5,1,0.2,0.2,0.2,0.2,28.5,31.5,26.4,7.6,37.8
Pasir Panjang,2021,5,2,0.0,0.0,0.0,0.2,29.9,33.8,26.6,8.5,29.8
Pasir Panjang,2021,5,3,0.0,0.0,0.0,0.0,29.8,32.6,27.6,8.8,35.6
Pasir Panjang,2021,5,4,15.8,10.0,13.4,15.8,28.5,31.6,24.4,8.2,43.9
Pasir Panjang,2021,5,5,1.4,1.0,1.4,1.4,27.6,31.1,25.8,7.9,26.3
Pasir Panjang,2021,5,6,1.6,0.4,0.8,1.0,27.5,28.6,26.4,6.1,24.1
Pasir Panjang,2021,5,7,21.8,20.0,21.8,21.8,28.4,32.0,25.9,7.3,25.9
Pasir Panjang,2021,5,8,27.4,24.8,27.0,27.2,27.9,31.4,23.2,6.7,69.5
Pasir Panjang,2021,5,9,0.0,0.0,0.0,0.2,28.2,31.3,26.9,7.0,28.2
Pasir Panjang,2021,5,10,0.0,0.0,0.0,0.0,29.5,32.5,27.2,7.3,20.6
Pasir Panjang,2021,5,11,0.0,0.0,0.0,0.0,29.9,32.8,28.4,8.8,34.3
Pasir Panjang,2021,5,12,45.0,32.6,43.0,44.6,28.1,30.4,25.4,7.4,30.6
Pasir Panjang,2021,5,13,0.0,0.0,0.0,0.0,29.0,31.1,26.9,8.2,25.2
Pasir Panjang,2021,5,14,34.4,19.2,19.6,19.6,28.5,29.6,26.1,8.7,43.2
Pasir Panjang,2021,5,15,6.8,3.4,6.2,6.4,27.9,29.4,24.0,10.5,59.4
Pasir Panjang,2021,5,16,0.0,0.0,0.0,0.0,29.3,31.2,27.3,8.0,24.8
Pasir Panjang,2021,5,17,24.6,16.6,18.4,19.0,28.5,29.8,25.2,8.7,48.9
Pasir Panjang,2021,5,18,54.4,18.2,23.8,43.2,26.6,28.4,24.6,11.5,38.9
Pasir Panjang,2021,5,19,0.0,0.0,0.0,0.0,28.0,29.3,26.7,6.7,25.6
Pasir Panjang,2021,5,20,0.0,0.0,0.0,0.0,29.0,31.3,26.8,8.8,29.8
Pasir Panjang,2021,5,21,19.4,14.8,18.6,19.2,28.1,30.7,24.5,9.3,42.8
Pasir Panjang,2021,5,22,0.0,0.0,0.0,0.0,27.5,29.2,26.1,10.1,40.0
Pasir Panjang,2021,5,23,0.0,0.0,0.0,0.0,29.5,32.1,27.8,10.5,28.9
Pasir Panjang,2021,5,24,0.0,0.0,0.0,0.0,30.1,32.4,28.7,10.7,29.8
Pasir Panjang,2021,5,25,0.0,0.0,0.0,0.0,30.3,32.7,28.8,11.2,27.8
Pasir Panjang,2021,5,26,0.0,0.0,0.0,0.0,30.1,32.3,29.1,10.5,28.5
Pasir Panjang,2021,5,27,8.2,8.0,8.0,8.2,29.2,31.0,27.0,7.0,29.8
Pasir Panjang,2021,5,28,0.0,0.0,0.0,0.0,29.0,31.5,26.8,7.9,24.1
Pasir Panjang,2021,5,29,7.6,6.4,7.4,7.4,28.4,29.4,25.9,9.1,37.0
Pasir Panjang,2021,5,30,0.0,0.0,0.0,0.0,29.4,31.7,28.4,8.9,32.8
Pasir Panjang,2021,5,31,8.2,6.4,6.8,7.8,28.9,30.8,25.0,8.3,67.6
Pasir Panjang,2021,6,1,0.0,0.0,0.0,0.0,29.3,31.6,27.6,9.0,69.5
Pasir Panjang,2021,6,2,2.6,1.4,1.4,1.4,28.9,31.3,27.1,8.6,42.8
Pasir Panjang,2021,6,3,0.0,0.0,0.0,0.0,30.2,32.4,27.7,9.6,26.7
Pasir Panjang,2021,6,4,0.0,0.0,0.0,0.0,30.1,32.4,27.7,8.5,34.6
Pasir Panjang,2021,6,5,0.0,0.0,0.0,0.0,29.9,30.8,29.2,11.1,38.5
Pasir Panjang,2021,6,6,0.0,0.0,0.0,0.0,29.8,32.2,28.0,9.2,30.2
Pasir Panjang,2021,6,7,0.6,0.6,0.6,0.6,30.1,31.6,29.1,10.6,29.1
Pasir Panjang,2021,6,8,0.0,0.0,0.0,0.0,29.9,31.8,28.1,9.2,26.7
Pasir Panjang,2021,6,9,0.0,0.0,0.0,0.0,29.5,31.1,28.6,8.2,28.2
Pasir Panjang,2021,6,10,39.4,23.0,28.8,37.0,28.6,31.5,24.5,9.8,57.6
Pasir Panjang,2021,6,11,0.0,0.0,0.0,1.0,28.8,31.1,26.7,8.2,21.7
Pasir Panjang,2021,6,12,1.8,1.8,1.8,1.8,29.9,32.1,28.3,10.2,29.1
Pasir Panjang,2021,6,13,21.2,19.6,20.2,21.2,28.7,30.5,24.3,11.3,35.0
Pasir Panjang,2021,6,14,0.0,0.0,0.0,0.0,29.2,31.8,26.9,7.5,31.3
Pasir Panjang,2021,6,15,1.8,1.0,1.2,1.2,27.9,31.4,25.6,8.3,40.4
Pasir Panjang,2021,6,16,0.0,0.0,0.0,0.0,27.9,29.6,25.7,9.3,58.3
Pasir Panjang,2021,6,17,0.0,0.0,0.0,0.0,29.3,31.5,27.3,8.7,28.9
Pasir Panjang,2021,6,18,15.2,8.8,10.0,10.8,27.1,29.1,24.8,8.6,67.4
Pasir Panjang,2021,6,19,0.6,0.4,0.6,0.6,28.5,31.0,26.6,7.6,25.9
Pasir Panjang,2021,6,20,57.2,27.8,30.6,53.8,27.8,31.6,23.0,9.0,63.0
Pasir Panjang,2021,6,21,0.0,0.0,0.0,0.6,28.4,31.2,24.7,7.8,30.2
Pasir Panjang,2021,6,22,0.4,0.4,0.4,0.4,28.5,30.3,25.2,9.9,59.1
Pasir Panjang,2021,6,23,0.0,0.0,0.0,0.0,28.8,31.3,25.1,11.7,52.6
Pasir Panjang,2021,6,24,0.6,0.4,0.6,0.6,28.9,31.5,26.7,8.2,43.9
Pasir Panjang,2021,6,25,29.0,20.6,27.2,28.6,28.3,29.8,23.6,8.6,45.0
Pasir Panjang,2021,6,26,10.6,4.6,7.2,10.4,28.0,30.3,24.8,10.4,44.6
Pasir Panjang,2021,6,27,1.2,1.0,1.0,1.0,28.0,28.9,26.9,8.5,29.8
Pasir Panjang,2021,6,28,0.0,0.0,0.0,0.0,29.0,31.5,26.8,7.8,28.2
Pasir Panjang,2021,6,29,134.4,33.4,49.4,65.4,27.1,29.4,22.6,9.4,47.2
Pasir Panjang,2021,6,30,0.2,0.8,1.4,11.0,28.0,31.0,24.3,9.0,37.0
Pasir Panjang,2021,7,1,0.8,0.8,0.8,0.8,29.2,31.2,28.0,11.1,32.0
Pasir Panjang,2021,7,2,0.0,0.0,0.0,0.0,28.9,30.3,28.0,8.7,28.2
Pasir Panjang,2021,7,3,1.0,0.8,1.0,1.0,29.0,31.7,27.2,8.5,30.2
Pasir Panjang,2021,7,4,36.4,28.2,33.4,34.6,26.8,28.6,23.0,10.9,47.8
Pasir Panjang,2021,7,5,11.8,10.2,11.6,11.6,28.1,29.7,24.3,9.2,37.8
Pasir Panjang,2021,7,6,8.4,8.2,8.4,8.4,28.3,29.4,24.5,9.7,40.7
Pasir Panjang,2021,7,7,0.0,0.0,0.0,0.0,28.6,30.3,27.3,7.8,21.3
Pasir Panjang,2021,7,8,0.0,0.0,0.0,0.0,29.4,31.5,28.0,9.5,26.3
Pasir Panjang,2021,7,9,20.6,16.2,18.8,20.6,28.8,31.6,24.5,9.9,37.0
Pasir Panjang,2021,7,10,6.8,2.0,3.0,4.4,26.3,27.5,24.8,6.0,25.6
Pasir Panjang,2021,7,11,19.8,15.0,17.0,19.0,26.2,29.2,23.6,6.6,41.5
Pasir Panjang,2021,7,12,52.0,24.0,36.8,46.0,26.4,30.4,23.3,10.5,42.8
Pasir Panjang,2021,7,13,8.0,3.0,3.4,3.8,25.8,28.3,23.7,18.5,63.0
Pasir Panjang,2021,7,14,0.0,0.0,0.0,0.0,27.4,28.9,25.3,8.1,29.1
Pasir Panjang,2021,7,15,0.0,0.0,0.0,0.0,28.8,30.8,26.6,9.7,25.6
Pasir Panjang,2021,7,16,0.0,0.0,0.0,0.0,29.6,32.0,28.3,10.6,23.7
Pasir Panjang,2021,7,17,0.0,0.0,0.0,0.0,29.4,32.2,28.1,10.9,25.9
Pasir Panjang,2021,7,18,0.0,0.0,0.0,0.0,29.5,32.4,28.3,10.0,28.9
Pasir Panjang,2021,7,19,0.0,0.0,0.0,0.0,28.7,30.3,26.7,9.8,52.6
Pasir Panjang,2021,7,20,0.0,0.0,0.0,0.0,29.3,31.0,28.1,10.3,25.6
Pasir Panjang,2021,7,21,0.0,0.0,0.0,0.0,29.7,32.3,28.5,12.3,29.4
Pasir Panjang,2021,7,22,0.0,0.0,0.0,0.0,29.8,32.2,28.2,11.3,32.8
Pasir Panjang,2021,7,23,0.2,0.2,0.2,0.2,29.0,32.1,26.1,10.7,79.6
Pasir Panjang,2021,7,24,0.0,0.0,0.0,0.2,29.0,30.9,28.0,11.2,27.4
Pasir Panjang,2021,7,25,0.0,0.0,0.0,0.0,29.9,32.9,28.3,10.6,27.0
Pasir Panjang,2021,7,26,0.0,0.0,0.0,0.0,29.7,31.7,28.6,11.5,27.8
Pasir Panjang,2021,7,27,0.0,0.0,0.0,0.0,29.7,31.8,28.7,10.0,31.3
Pasir Panjang,2021,7,28,0.0,0.0,0.0,0.0,29.6,31.3,28.9,12.9,36.3
Pasir Panjang,2021,7,29,0.0,0.0,0.0,0.0,29.9,32.1,28.7,12.5,29.4
Pasir Panjang,2021,7,30,0.0,0.0,0.0,0.0,29.9,32.7,28.6,10.5,27.0
Pasir Panjang,2021,7,31,6.0,3.8,5.8,6.0,28.3,29.9,23.5,13.1,73.2
Pasir Panjang,2021,8,1,44.6,25.8,38.8,44.4,28.0,29.9,23.1,11.1,77.4
Pasir Panjang,2021,8,2,0.0,0.0,0.0,0.0,29.1,30.7,27.7,9.5,27.8
Pasir Panjang,2021,8,3,0.8,0.6,0.6,0.8,28.8,31.9,24.4,9.5,68.7
Pasir Panjang,2021,8,4,8.2,7.6,8.0,8.0,27.5,29.2,23.3,14.5,59.1
Pasir Panjang,2021,8,5,0.0,0.0,0.0,0.0,29.0,31.4,27.4,11.5,30.2
Pasir Panjang,2021,8,6,0.0,0.0,0.0,0.0,29.7,31.9,28.7,10.6,33.9
Pasir Panjang,2021,8,7,0.2,0.2,0.2,0.2,29.4,31.7,28.1,9.8,33.2
Pasir Panjang,2021,8,8,1.2,1.0,1.2,1.2,27.8,31.1,24.9,9.8,64.1
Pasir Panjang,2021,8,9,0.0,0.0,0.0,0.0,28.0,30.7,25.4,11.2,29.4
Pasir Panjang,2021,8,10,0.0,0.0,0.0,0.0,29.0,30.9,28.0,12.2,35.9
Pasir Panjang,2021,8,11,0.6,0.6,0.6,0.6,28.8,30.5,27.2,9.5,35.9
Pasir Panjang,2021,8,12,0.0,0.0,0.0,0.0,29.1,30.5,27.8,9.6,35.6
Pasir Panjang,2021,8,13,1.0,0.8,0.8,0.8,28.1,30.3,25.3,9.2,43.9
Pasir Panjang,2021,8,14,52.6,27.0,49.8,52.6,28.0,31.6,23.4,8.4,45.7
Pasir Panjang,2021,8,15,20.8,16.0,17.4,19.0,27.7,30.5,24.2,8.8,35.0
Pasir Panjang,2021,8,16,1.2,1.2,3.0,4.2,27.8,31.6,24.8,8.1,27.8
Pasir Panjang,2021,8,17,12.8,7.8,8.2,9.0,26.7,27.9,24.0,9.2,49.6
Pasir Panjang,2021,8,18,2.2,0.8,1.4,1.8,26.1,27.8,24.8,9.1,36.3
Pasir Panjang,2021,8,19,52.8,16.2,24.4,32.8,26.6,28.6,22.3,22.6,61.9
Pasir Panjang,2021,8,20,6.4,2.0,3.6,4.8,26.5,28.7,24.2,10.1,41.5
Pasir Panjang,2021,8,21,0.2,0.2,0.2,0.2,27.7,28.8,26.7,10.4,30.6
Pasir Panjang,2021,8,22,2.6,0.8,1.4,1.4,26.9,29.7,24.5,9.2,54.8
Pasir Panjang,2021,8,23,1.2,0.8,0.8,1.2,27.0,29.1,24.9,8.5,34.3
Pasir Panjang,2021,8,24,63.8,21.6,26.6,35.0,26.1,28.0,23.5,9.1,53.7
Pasir Panjang,2021,8,25,6.0,4.0,4.0,5.8,26.4,27.6,24.5,9.9,38.2
Pasir Panjang,2021,8,26,0.2,0.2,0.2,0.2,27.5,30.6,26.0,8.4,39.3
Pasir Panjang,2021,8,27,0.0,0.0,0.0,0.0,28.0,30.9,26.2,9.8,44.3
Pasir Panjang,2021,8,28,0.0,0.0,0.0,0.0,28.6,31.3,27.3,11.2,29.1
Pasir Panjang,2021,8,29,3.0,1.0,1.6,1.8,27.1,28.7,25.1,9.3,32.8
Pasir Panjang,2021,8,30,45.8,23.2,32.4,36.4,26.1,27.6,21.8,11.0,55.0
Pasir Panjang,2021,8,31,8.8,3.6,4.8,7.2,27.4,30.0,24.1,9.2,33.2
Pasir Panjang,2021,9,1,5.0,2.4,3.0,3.8,27.2,30.0,24.9,20.0,49.3
Pasir Panjang,2021,9,2,23.0,10.8,14.0,17.0,26.0,27.6,23.2,12.8,68.0
Pasir Panjang,2021,9,3,0.0,0.0,0.0,0.0,27.9,30.5,25.8,8.7,24.8
Pasir Panjang,2021,9,4,12.4,7.4,12.0,12.4,28.0,32.1,23.3,10.7,55.0
Pasir Panjang,2021,9,5,0.0,0.0,0.0,0.0,28.5,31.8,26.9,9.9,27.0
Pasir Panjang,2021,9,6,12.0,11.6,12.0,12.0,27.9,30.9,22.9,9.1,64.4
Pasir Panjang,2021,9,7,0.0,0.0,0.0,0.0,27.6,30.0,25.9,9.6,45.7
Pasir Panjang,2021,9,8,2.8,1.2,1.8,2.6,27.6,30.0,24.3,11.4,56.5
Pasir Panjang,2021,9,9,0.0,0.0,0.0,0.0,28.5,29.9,27.5,12.0,32.8
Pasir Panjang,2021,9,10,36.8,21.4,32.4,36.2,26.9,28.6,22.5,13.2,72.0
Pasir Panjang,2021,9,11,0.0,0.0,0.0,0.0,28.9,31.2,27.3,9.4,27.4
Pasir Panjang,2021,9,12,0.0,0.0,0.0,0.0,28.6,31.1,27.5,11.6,44.6
Pasir Panjang,2021,9,13,1.8,1.0,1.6,1.6,27.2,28.6,25.7,12.8,45.7
Pasir Panjang,2021,9,14,6.0,4.4,4.8,5.6,28.0,29.6,26.7,8.8,28.9
Pasir Panjang,2021,9,15,0.0,0.0,0.0,0.0,28.9,32.2,27.4,10.5,30.2
Pasir Panjang,2021,9,16,0.0,0.0,0.0,0.0,28.9,31.8,26.6,10.6,46.5
Pasir Panjang,2021,9,17,0.0,0.0,0.0,0.0,29.4,33.2,27.5,11.1,38.2
Pasir Panjang,2021,9,18,0.0,0.0,0.0,0.0,28.9,31.3,27.9,10.4,34.3
Pasir Panjang,2021,9,19,35.4,19.4,26.2,27.4,27.3,28.7,23.4,9.9,46.5
Pasir Panjang,2021,9,20,0.0,0.0,0.0,0.0,28.2,30.9,25.4,11.3,32.0
Pasir Panjang,2021,9,21,10.6,10.4,10.6,10.6,28.6,29.9,25.2,11.2,54.8
Pasir Panjang,2021,9,22,2.0,1.4,1.8,2.0,28.2,30.8,23.9,10.8,53.7
Pasir Panjang,2021,9,23,9.4,6.0,8.6,9.2,27.9,30.6,23.7,12.1,64.1
Pasir Panjang,2021,9,24,0.0,0.0,0.0,0.0,29.0,30.9,27.9,9.5,28.5
Pasir Panjang,2021,9,25,0.0,0.0,0.0,0.0,28.7,30.8,27.2,9.2,45.4
Pasir Panjang,2021,9,26,1.8,1.4,1.6,1.6,28.7,31.8,25.9,9.7,40.7
Pasir Panjang,2021,9,27,5.0,1.6,2.0,2.0,27.1,29.9,25.6,9.4,37.8
Pasir Panjang,2021,9,28,18.4,12.2,18.2,18.4,27.2,31.1,24.3,8.0,32.4
Pasir Panjang,2021,9,29,0.0,0.0,0.0,0.0,28.2,30.1,26.3,10.7,42.0
Pasir Panjang,2021,9,30,8.4,3.4,3.6,5.0,26.9,28.7,25.2,17.6,56.9
Pasir Panjang,2021,10,1,15.2,6.6,7.4,9.2,27.2,29.6,24.3,14.1,65.6
Pasir Panjang,2021,10,2,2.6,2.2,2.6,2.6,26.6,29.1,23.8,8.8,54.4
Pasir Panjang,2021,10,3,0.0,0.0,0.0,0.0,28.3,31.2,26.0,8.0,22.0
Pasir Panjang,2021,10,4,0.0,0.0,0.0,0.0,29.2,31.3,27.2,7.8,25.6
Pasir Panjang,2021,10,5,3.2,2.8,2.8,2.8,28.1,29.2,22.3,14.5,87.4
Pasir Panjang,2021,10,6,0.0,0.0,0.0,0.0,29.3,31.3,27.7,17.0,49.3
Pasir Panjang,2021,10,7,0.0,0.0,0.0,0.0,29.1,30.5,27.1,20.8,50.0
Pasir Panjang,2021,10,8,0.0,0.0,0.0,0.0,29.4,32.3,27.8,11.3,34.6
Pasir Panjang,2021,10,9,0.0,0.0,0.0,0.0,29.5,31.3,28.1,11.7,30.2
Pasir Panjang,2021,10,10,0.2,0.2,0.2,0.2,28.5,30.6,25.9,10.9,56.1
Pasir Panjang,2021,10,11,0.0,0.0,0.0,0.0,29.3,32.5,27.4,13.1,42.0
Pasir Panjang,2021,10,12,0.0,0.0,0.0,0.0,30.2,32.6,29.0,10.1,28.5
Pasir Panjang,2021,10,13,0.0,0.0,0.0,0.0,29.7,31.7,28.7,10.5,28.2
Pasir Panjang,2021,10,14,0.0,0.0,0.0,0.0,29.6,31.8,28.6,13.5,29.4
Pasir Panjang,2021,10,15,0.0,0.0,0.0,0.0,29.6,31.3,25.6,11.3,53.3
Pasir Panjang,2021,10,16,0.0,0.0,0.0,0.0,29.9,31.8,28.9,9.3,31.7
Pasir Panjang,2021,10,17,1.0,0.6,0.8,0.8,28.3,31.5,26.1,7.9,43.5
Pasir Panjang,2021,10,18,16.6,13.4,16.6,16.6,27.6,30.4,25.1,7.3,38.2
Pasir Panjang,2021,10,19,0.0,0.0,0.0,0.0,28.8,30.9,26.8,8.9,26.7
Pasir Panjang,2021,10,20,22.2,12.6,16.0,16.2,26.9,30.3,24.5,9.9,39.6
Pasir Panjang,2021,10,21,0.0,0.0,0.0,0.0,27.4,30.1,25.4,13.1,46.9
Pasir Panjang,2021,10,22,0.0,0.0,0.0,0.0,27.8,29.9,26.6,10.0,45.7
Pasir Panjang,2021,10,23,0.0,0.0,0.0,0.0,27.9,29.8,26.5,8.0,28.5
